gender,points,badges_cnt,user_grade,user_city,has_teacher_cnt,is_self_coach,has_student_cnt,belongs_to_class_cnt,has_class_cnt,total_sec_taken,is_correct
no_value,8001,5,7,tp,1,0,0,1,0,37.71428571428572,1
female,51570,2,7,hlc,1,0,0,1,0,48.1219512195122,1
unspecified,10372,10,7,tc,1,0,0,1,0,18.74,0
unspecified,32412,8,7,ml,1,0,0,1,0,35.87951807228916,1
male,16635,9,7,hlc,1,0,0,1,0,39.8,0
male,3975,0,7,ylc,1,0,0,1,0,63.55555555555556,1
unspecified,19335,7,7,hlc,1,0,0,1,0,48.17924528301887,1
no_value,25650,1,7,tc,0,0,0,0,0,18.714285714285715,1
female,19275,2,7,hlc,1,0,0,1,0,39.706896551724135,1
female,20488,6,7,kh,1,0,0,1,0,26.258064516129032,1
no_value,5475,0,7,kh,0,0,0,0,0,16.0625,1
no_value,2400,0,7,kh,1,0,0,1,0,29.0,1
no_value,9233,2,7,kh,0,0,0,0,0,32.285714285714285,0
male,20700,3,7,hlc,1,0,0,1,0,60.52459016393443,1
male,4950,0,7,ylc,1,0,0,1,0,18.764705882352946,1
no_value,4875,0,7,kh,1,0,0,1,0,16.476190476190474,1
male,78941,4,7,tc,1,0,0,1,0,22.48260869565217,1
female,13668,3,7,tc,1,0,0,1,0,48.15730337078652,1
female,36495,2,7,kh,0,0,0,0,0,9.852941176470589,1
no_value,23988,2,7,ntpc,0,0,0,0,0,35.75,1
no_value,5175,0,7,kh,0,0,0,0,0,17.870967741935484,1
male,1200,0,7,ylc,1,0,0,1,0,19.8,1
no_value,26223,4,7,ty,1,0,0,1,0,25.23333333333333,1
male,7775,0,7,ylc,1,0,0,1,0,22.23076923076923,1
unspecified,15285,1,7,tn,1,0,0,1,0,61.08163265306123,1
female,221859,75,7,ntpc,1,0,0,1,0,32.35436893203884,1
no_value,4275,0,7,kh,0,0,0,0,0,21.82608695652174,1
no_value,58251,13,7,ptc,1,0,0,1,0,18.0,1
unspecified,84776,6,7,tc,1,0,0,1,0,33.4969696969697,1
no_value,18839,6,7,tc,1,0,0,1,0,70.1980198019802,0
no_value,27046,8,7,tn,1,0,0,1,0,20.40909090909091,1
no_value,3900,0,7,kh,1,0,0,1,0,14.4,1
female,36652,3,7,tc,1,0,0,1,0,31.79245283018868,1
unspecified,12087,4,7,ntpc,1,0,0,1,0,28.3953488372093,1
no_value,4200,0,7,kh,1,0,0,1,0,14.625,1
no_value,51190,16,7,tc,1,0,0,1,0,23.917721518987346,0
male,15900,6,7,hlc,1,0,0,1,0,49.30357142857143,1
no_value,21140,1,7,hc,1,0,0,0,0,40.10322580645161,1
no_value,2025,0,7,kh,0,0,0,0,0,14.916666666666666,1
unspecified,4200,0,7,ylc,1,0,0,1,0,25.55555555555556,1
no_value,3600,0,7,tp,0,0,0,0,0,23.818181818181817,1
no_value,35795,7,7,cy,0,0,0,0,0,33.2,1
unspecified,19345,5,7,ptc,1,0,0,1,0,27.4,1
female,18825,4,7,hlc,1,0,0,1,0,57.05681818181818,1
no_value,58844,3,7,tc,1,0,0,1,0,41.13793103448276,1
male,80929,12,7,tp,0,0,0,0,0,22.3,1
no_value,16228,4,7,kh,1,0,0,1,0,13.5,1
no_value,46821,4,7,tc,0,0,0,0,0,37.42857142857143,1
no_value,16363,6,7,ttct,1,0,0,0,0,26.475409836065573,0
male,57082,13,7,tp,1,0,0,1,0,33.9375,1
female,14393,5,7,hlc,1,0,0,1,0,46.03125,0
unspecified,10800,6,7,hlc,1,0,0,1,0,44.15,0
no_value,2862,0,7,kh,0,0,0,0,0,22.5,1
unspecified,25600,3,7,tn,1,0,0,1,0,44.66666666666666,1
no_value,6510,0,7,tp,1,0,0,1,0,11.066666666666666,1
male,6855,1,7,ylc,1,0,0,1,0,19.128205128205128,0
female,12242,1,7,ylc,1,0,0,1,0,25.52830188679245,1
female,3338,0,7,ml,2,0,0,1,0,57.1578947368421,1
no_value,4070,0,7,tp,1,0,0,2,0,67.3953488372093,0
female,8304,0,7,ylc,1,0,0,1,0,37.98181818181818,1
no_value,4275,0,7,kh,1,0,0,1,0,14.666666666666666,1
female,6000,0,7,ylc,1,0,0,1,0,40.891304347826086,1
no_value,5600,1,7,tp,1,0,0,1,0,65.97590361445783,0
no_value,5875,3,7,tp,1,0,0,1,0,25.447916666666668,0
no_value,7500,3,7,kh,1,0,0,1,0,7.666666666666667,1
female,174939,24,7,tn,0,0,0,0,0,48.20771513353116,1
no_value,25211,6,7,tn,1,0,0,1,0,17.035714285714285,0
no_value,11160,2,7,ntpc,1,0,0,1,0,24.166666666666668,1
no_value,30543,6,7,ntpc,0,0,0,0,0,14.166666666666666,1
female,39885,9,7,hlc,1,0,0,1,0,43.99152542372882,1
no_value,9600,1,7,tp,0,0,0,0,0,27.142857142857142,1
female,23393,3,7,ptc,1,0,0,1,0,34.40816326530612,1
female,3658,0,7,kh,1,0,0,1,0,34.666666666666664,0
no_value,3510,0,7,ptc,0,0,0,0,0,18.90909090909091,1
female,351243,38,7,kh,1,0,0,1,0,57.33940917661848,1
male,18670,2,7,ptc,1,0,0,1,0,96.97058823529412,1
no_value,33750,1,7,tn,1,0,0,1,0,98.0,1
female,44375,11,7,hlc,1,0,0,1,0,29.1958041958042,1
no_value,102333,43,7,hlc,1,0,0,0,0,63.35854341736695,0
no_value,3750,0,7,kh,1,0,0,1,0,23.266666666666666,1
no_value,9253,0,7,kh,0,0,0,0,0,17.0625,1
no_value,33195,5,7,tc,1,0,0,1,0,35.744680851063826,1
no_value,36150,6,7,ntct,1,0,0,1,0,41.854651162790695,1
no_value,4725,0,7,tp,0,0,0,0,0,47.035714285714285,1
no_value,7349,1,7,ttct,1,0,0,0,0,84.17142857142858,1
male,52445,2,7,tn,1,0,0,1,0,19.5,0
unspecified,7092,0,7,ntpc,0,0,0,0,0,136.72727272727272,1
female,126855,14,7,ylc,1,0,0,1,0,11.84567901234568,1
male,19531,3,7,ptc,1,0,0,1,0,33.90909090909091,1
female,3000,0,7,ylc,1,0,0,1,0,18.870967741935484,1
no_value,6375,0,7,kh,0,0,0,0,0,13.891891891891891,1
no_value,5707,0,7,kh,0,0,0,0,0,13.470588235294118,1
no_value,30019,3,7,tc,1,0,0,1,0,28.82608695652174,1
no_value,8219,0,7,hlc,0,0,0,0,0,30.454545454545453,1
no_value,21685,1,7,kh,1,0,0,1,0,8.283333333333333,1
no_value,2925,0,7,kh,0,0,0,0,0,18.9375,1
no_value,23261,5,7,tc,0,0,0,0,0,32.25396825396825,1
no_value,48908,3,7,tc,1,0,0,1,0,21.09036144578313,1
no_value,17418,5,7,ttct,1,0,0,0,0,38.05263157894737,1
no_value,9207,1,7,kh,1,0,0,1,0,9.8,1
no_value,7969,1,7,tp,0,0,0,0,0,22.428571428571427,0
unspecified,30345,10,7,hlc,1,0,0,1,0,30.929961089494164,0
no_value,7601,0,7,ntpc,0,0,0,0,0,51.0,0
no_value,50951,8,7,tn,1,0,0,1,0,26.60759493670886,0
no_value,28937,3,7,tp,0,0,0,0,0,54.6,1
female,19810,2,7,ntct,1,0,0,1,0,27.93055555555556,1
no_value,3900,0,7,kh,1,0,0,1,0,10.2,1
unspecified,8925,3,7,hlc,1,0,0,1,0,37.583333333333336,1
female,19050,4,7,hlc,1,0,0,1,0,78.84883720930233,1
male,7737,2,7,ylc,1,0,0,1,0,15.857142857142858,1
no_value,6775,2,7,tp,1,0,0,1,0,54.35869565217392,0
unspecified,98008,7,8,chc,1,0,0,0,0,13.49557522123894,1
male,28117,8,8,tn,0,0,0,0,0,15.571428571428571,1
no_value,22560,1,8,ntct,0,0,0,0,0,78.0625,1
female,113784,22,8,tn,0,0,0,0,1,87.28735632183908,1
female,5690,2,8,tp,1,0,0,2,0,40.61111111111112,1
no_value,12450,1,8,ttct,1,0,0,0,0,34.416666666666664,1
female,49275,8,8,tn,1,0,0,1,0,12.375,1
no_value,63564,15,8,tp,0,0,0,0,0,97.7945205479452,1
female,982,0,8,tp,0,0,0,0,0,92.4,1
unspecified,10050,3,8,hlc,1,0,0,1,0,115.19101123595506,0
male,3960,0,8,tp,1,0,0,2,0,55.61538461538461,1
no_value,18258,8,8,tp,0,0,0,0,0,53.3,1
no_value,12806,4,8,tp,0,0,0,0,0,41.95454545454545,1
male,17640,1,8,tp,1,0,0,2,0,29.214285714285715,1
unspecified,3887,0,8,tp,1,0,0,1,0,14.0,1
no_value,4185,3,8,tp,1,0,0,1,0,73.640625,0
female,5925,0,8,tp,1,0,0,3,0,26.846153846153847,1
female,1125,0,8,tp,1,0,0,2,0,44.66666666666666,0
no_value,17036,2,8,ptc,0,0,0,0,0,132.06666666666666,1
unspecified,11615,1,8,tp,1,0,0,2,0,19.363636363636363,1
female,15030,1,8,tp,1,0,0,2,0,25.34065934065934,1
no_value,8243,1,8,tn,0,0,0,0,0,22.0,1
female,14160,1,8,tp,1,0,0,2,0,19.21818181818182,1
unspecified,2025,1,8,tp,1,0,0,1,0,52.8,1
female,17045,1,8,tp,1,0,0,2,0,20.948275862068964,1
unspecified,4800,0,8,tp,1,0,0,1,0,28.38888888888889,1
female,3000,0,8,tp,1,0,0,2,0,39.54545454545455,1
no_value,675,0,8,hc,1,0,0,0,0,36.75,1
female,1950,0,8,tn,0,0,0,0,0,44.625,1
unspecified,48469,1,8,tn,1,0,0,1,0,37.625,1
no_value,2627,0,8,ntpc,0,0,0,0,0,31.0,1
unspecified,900,0,8,tp,1,0,0,2,0,22.666666666666668,0
female,9870,1,8,tp,1,0,0,2,0,29.8,1
no_value,8571,0,9,ntpc,0,0,0,0,0,32.142857142857146,1
no_value,85050,27,9,ty,0,0,0,0,0,116.9,1
no_value,7530,0,9,ty,1,0,0,0,0,12.477272727272728,1
no_value,9975,0,9,km,1,0,0,1,0,85.4659090909091,1
unspecified,5249,2,9,chc,1,0,0,1,0,23.5,1
no_value,4499,1,9,hlc,0,0,0,0,0,214.28571428571428,1
no_value,3075,1,9,ntpc,0,0,0,0,0,51.47058823529412,0
unspecified,4870,1,9,chc,1,0,0,1,0,30.6,1
no_value,3533,0,10,tp,1,0,0,1,0,72.44736842105263,1
male,1995,2,10,tn,0,0,0,0,0,0.0,0
no_value,30705,7,10,ntpc,1,0,0,1,0,34.578947368421055,1
no_value,12478,4,10,ty,0,0,0,0,0,22.0,1
male,132115,20,10,tp,1,0,0,1,0,69.47352024922118,1
no_value,14136,3,10,ntpc,1,0,0,1,0,63.10144927536232,1
no_value,3885,0,10,tp,1,0,0,1,0,51.833333333333336,1
male,5292,4,10,kh,1,0,0,0,0,0.0,0
unspecified,108837,17,11,tn,0,0,0,0,0,16.825,1
male,8616,5,11,tc,0,0,0,0,0,114.5,0
male,8754,0,1,tc,0,0,0,0,0,34.54545454545455,1
no_value,39995,1,2,kh,0,0,0,0,0,61.08,1
no_value,24082,1,2,tc,0,0,0,0,0,35.18840579710145,1
male,5550,0,2,ptc,1,0,0,1,0,30.0,1
male,25104,1,2,tc,0,0,0,0,0,41.75,1
female,24567,6,2,tc,0,0,0,0,0,51.833333333333336,1
no_value,27405,1,3,ntpc,0,0,0,0,0,25.857142857142858,1
male,71478,1,3,tp,1,0,0,1,0,20.309734513274336,1
no_value,8085,0,3,tp,0,0,0,0,0,37.388888888888886,1
female,69802,6,3,ty,0,0,0,0,0,29.193548387096776,1
female,83700,8,3,ntpc,0,0,0,0,0,30.96511627906977,1
male,7200,2,3,ty,2,0,0,4,0,60.014925373134325,1
female,19920,1,3,tp,0,0,0,0,0,15.3302752293578,1
no_value,42385,3,3,tp,3,0,0,3,0,9.736263736263735,1
no_value,29027,2,4,tp,1,0,0,1,0,73.10569105691057,1
no_value,34560,15,4,ntpc,0,0,0,0,0,96.71794871794872,1
no_value,3473,0,4,chc,1,0,0,1,0,21.217391304347824,1
female,100415,9,4,ntpc,0,0,0,0,0,39.56720430107527,1
no_value,74611,7,4,tn,1,0,0,1,0,62.19387755102041,1
male,20677,3,4,hc,1,0,0,1,0,14.491803278688524,1
male,14523,1,4,tp,1,0,0,0,0,40.87012987012987,1
female,48894,11,4,tc,2,0,0,2,1,45.742990654205606,1
no_value,20455,1,4,tp,0,0,0,0,0,29.626262626262623,1
no_value,4050,0,4,kh,0,0,0,0,0,20.55555555555556,1
female,37268,1,4,tn,0,0,0,0,0,26.924137931034483,1
female,163993,46,4,kh,0,0,0,0,0,32.29824561403509,1
female,38625,12,5,ntct,3,0,0,2,0,29.65853658536585,1
female,6178,0,5,tp,2,1,1,2,1,21.75,1
female,7749,0,5,tn,0,0,0,0,0,23.07692307692308,1
female,12177,1,5,tc,0,0,0,0,0,53.18518518518518,1
female,23050,2,5,tc,0,0,0,0,0,28.166666666666668,1
no_value,3000,1,5,tp,0,0,0,0,0,36.08,0
unspecified,525,0,5,kh,0,0,0,0,0,58.4,1
male,15160,1,5,tc,0,0,0,0,0,14.157894736842104,1
male,1770,0,5,tc,0,0,0,0,0,20.0,0
no_value,15300,1,5,tp,0,0,0,0,0,93.28205128205128,1
unspecified,283532,23,5,kh,1,0,0,1,0,20.759837177747624,1
male,32763,2,5,tp,0,0,0,0,1,34.5,1
no_value,17610,1,5,ntpc,0,0,0,0,0,30.5,1
male,10650,2,5,ntpc,0,0,0,0,0,36.86538461538461,1
no_value,49063,5,5,kh,0,0,0,0,0,41.52777777777778,1
female,15677,2,5,tc,0,0,0,0,1,39.1578947368421,1
male,30221,2,5,tp,0,0,0,0,0,19.401869158878505,1
no_value,5805,0,5,ntpc,0,0,0,0,0,40.11111111111112,1
male,5700,0,6,tp,32,1,13,38,1,56.0,1
no_value,3819,0,6,tp,0,0,0,0,0,30.83333333333333,1
unspecified,223165,45,6,tp,8,0,1,10,1,43.66590909090909,1
unspecified,91797,13,6,tp,0,0,0,0,0,71.11464968152866,1
no_value,10095,6,6,tc,0,0,0,0,0,77.8125,1
no_value,130980,21,6,kh,0,0,0,0,0,60.855670103092784,1
no_value,170312,30,6,ntpc,0,0,0,0,0,26.78493557978196,1
female,6360,0,6,ylc,1,0,0,1,0,87.5625,0
female,48410,15,6,ty,0,0,0,0,0,18.553571428571427,1
no_value,12572,3,6,tp,0,0,0,0,0,85.1,1
no_value,5257,0,6,tp,0,0,0,0,0,32.391304347826086,1
no_value,88,0,7,tp,0,0,0,0,0,50.333333333333336,0
no_value,6150,0,7,ntpc,0,0,0,0,0,60.12903225806452,1
no_value,6986,0,7,ntpc,0,0,0,0,0,45.76,1
female,33690,2,7,tp,0,0,0,0,0,25.5188679245283,1
no_value,270982,35,7,ylc,0,0,0,0,0,21.84453781512605,1
no_value,3474,0,7,ntpc,0,0,0,0,0,23.944444444444443,1
female,139833,11,7,ylc,1,0,0,1,1,11.27542372881356,1
no_value,83422,6,7,ntpc,0,0,0,0,0,36.61290322580645,1
male,309497,72,7,tp,0,0,0,0,2,14.448689471346068,1
male,36094,8,7,ntpc,1,1,1,1,1,51.63636363636363,1
no_value,128591,19,7,tc,0,0,0,0,0,98.61486486486488,1
no_value,12304,2,7,ylc,0,0,0,0,0,43.35135135135136,1
no_value,525,0,8,tp,0,0,0,0,0,17.2,1
no_value,34310,5,8,kh,0,0,0,0,0,193.7457627118644,1
no_value,27801,4,8,tc,0,0,0,0,0,56.41666666666666,1
male,149935,19,9,ntpc,2,0,0,2,0,56.23326133909287,1
no_value,203,0,11,tc,0,0,0,0,0,17.5,0
no_value,6525,1,1,tn,0,0,0,0,0,65.125,1
male,2325,0,1,tp,1,0,0,1,0,102.8,1
male,157607,17,1,ntpc,0,0,0,0,0,20.65948275862069,1
no_value,29284,1,1,ttct,2,1,1,1,1,44.43478260869565,1
female,36225,4,1,tp,1,0,0,1,0,104.24324324324324,1
no_value,129250,17,2,ntpc,1,0,0,1,0,87.6043956043956,1
no_value,4200,0,2,ylc,1,0,0,1,0,31.47826086956522,1
no_value,12605,1,2,tp,1,0,0,0,0,9.8,1
no_value,2775,0,2,ptc,1,0,0,1,0,73.5,1
no_value,13288,2,2,tp,0,0,0,0,0,59.09090909090909,1
unspecified,29045,3,2,tp,2,0,0,5,0,54.388888888888886,0
no_value,34912,5,2,ptc,1,0,0,1,0,17.62162162162162,1
no_value,35485,5,2,ilc,3,0,0,3,0,27.883561643835616,1
no_value,12374,3,3,ntct,1,0,0,1,0,51.28048780487805,0
male,321039,38,3,ty,1,0,0,0,0,25.59961685823755,1
male,20473,1,3,ylc,6,0,6,6,1,25.11627906976744,1
no_value,3075,0,3,tp,1,0,0,1,0,118.56,1
male,14475,2,3,ylc,1,0,0,1,1,24.0,1
female,150490,16,3,ty,1,0,0,0,0,28.21523178807947,1
female,75,0,3,ylc,1,0,0,1,0,27.33333333333333,0
male,9426,0,3,ylc,5,0,6,5,1,36.266666666666666,1
male,12736,2,3,ilc,2,0,0,1,0,21.660377358490567,0
female,12375,1,3,ylc,1,0,0,1,1,65.68,1
no_value,1905,0,3,ntpc,2,0,0,1,0,94.07692307692308,1
unspecified,75982,10,3,tp,1,0,0,1,0,38.77617328519855,1
no_value,55336,12,3,km,1,0,0,1,0,82.84530386740332,1
no_value,5280,0,3,tc,1,0,0,1,0,23.714285714285715,1
no_value,9664,0,3,ntct,1,0,0,1,0,40.36842105263158,1
no_value,15592,1,3,ntct,1,0,0,1,0,49.28888888888889,1
female,11699,1,3,ylc,8,1,8,11,3,31.48529411764705,1
male,96852,20,3,ilc,5,0,0,7,0,41.92035398230089,1
no_value,89062,8,3,km,1,0,0,1,0,40.91054313099041,1
no_value,16618,2,3,tp,0,0,0,0,0,27.943661971830984,1
female,25665,2,3,ylc,1,0,0,1,0,47.68421052631579,1
no_value,11575,1,3,ylc,0,0,0,0,0,27.05263157894737,1
female,23565,2,3,ylc,1,0,0,1,0,71.79527559055119,1
no_value,57697,2,3,tc,1,0,0,1,0,40.635467980295566,1
no_value,24180,5,3,ty,1,0,0,1,0,20.144827586206898,1
no_value,1800,0,3,ntpc,2,0,0,1,0,114.28571428571428,1
no_value,11386,1,3,tc,1,0,0,1,0,27.875,1
no_value,10637,1,3,ntct,1,0,0,1,0,28.620689655172413,1
no_value,38780,2,3,ty,1,0,0,0,0,52.29220779220779,1
male,108325,7,3,ttct,1,0,0,1,0,15.149253731343284,1
no_value,11193,1,3,ntct,1,0,0,1,0,82.7910447761194,1
no_value,2925,0,3,tp,1,0,0,1,0,112.6818181818182,1
no_value,6828,0,3,tc,1,0,0,1,0,24.857142857142858,1
male,371877,61,3,tp,1,0,0,1,0,25.58512544802868,1
no_value,167,0,3,tp,1,0,0,1,0,14.0,1
male,615838,58,3,kh,1,0,0,1,0,44.27521929824562,1
no_value,19372,2,3,tn,0,0,0,0,0,20.31132075471698,1
female,95592,8,3,ylc,1,0,0,1,0,48.91372549019608,1
male,621890,78,3,kh,1,0,10,1,1,35.33580810965163,1
no_value,8618,0,3,tc,1,0,0,1,0,24.08333333333333,1
no_value,16544,1,3,ntct,1,0,0,1,0,38.96491228070175,1
unspecified,13356,1,3,ntct,1,0,0,1,0,53.78260869565217,0
no_value,14944,1,3,ntct,1,0,0,1,0,55.31481481481482,1
no_value,1875,0,3,ntpc,2,0,0,1,0,131.4,1
unspecified,13956,1,3,ntct,1,0,0,1,0,68.05479452054794,1
no_value,4410,0,4,ntpc,2,0,0,1,0,163.6153846153846,1
no_value,75,0,4,tn,0,0,0,0,0,54.25,0
no_value,1875,1,4,ntpc,2,0,0,1,0,128.36363636363637,0
no_value,16500,1,4,ntpc,0,0,0,0,0,31.53846153846154,1
no_value,600,0,4,ntpc,2,0,0,1,0,134.6153846153846,0
no_value,2475,0,4,ntpc,2,0,0,1,0,152.10526315789474,1
no_value,46201,5,4,ntpc,1,0,0,1,0,36.70292887029289,1
no_value,35796,7,4,ntpc,1,0,0,0,0,69.92477876106194,1
male,11935,2,4,tc,1,0,0,1,0,69.25,1
male,113785,13,4,ntpc,0,0,0,0,0,26.16525423728813,1
no_value,25067,2,4,ty,0,0,0,0,0,17.62857142857143,1
no_value,1425,1,4,ntpc,2,0,0,1,0,112.8,0
female,13508,3,4,tn,0,0,0,0,0,49.54054054054054,1
male,5925,0,4,ntpc,2,0,0,8,0,73.6,1
no_value,450,0,4,ntpc,2,0,0,1,0,151.77777777777777,0
no_value,34370,4,4,hlc,1,0,0,1,0,59.475,1
no_value,11797,1,4,ntpc,2,0,0,1,0,46.69387755102041,1
no_value,3375,1,4,ntpc,2,0,0,1,0,56.94117647058823,0
no_value,600,0,4,ntpc,2,0,0,1,0,246.66666666666663,0
no_value,525,0,4,ntpc,2,0,0,1,0,228.0,1
male,15160,3,4,ntpc,2,0,0,1,0,40.71428571428572,1
no_value,36306,4,4,tp,1,0,0,1,0,46.21487603305785,1
no_value,1575,1,4,ntpc,2,0,0,1,0,142.0625,0
no_value,3750,0,4,ntpc,2,0,0,1,0,47.60714285714285,1
no_value,1725,0,4,ntpc,2,0,0,1,0,143.66666666666666,1
female,48833,6,4,ntpc,2,0,0,1,1,24.63545150501672,1
no_value,152027,4,4,ty,1,0,0,1,0,69.50252525252525,1
no_value,13227,1,4,hlc,1,0,0,1,0,19.31343283582089,1
no_value,2400,0,4,ntpc,2,0,0,1,0,110.58823529411764,1
no_value,8790,0,4,tn,1,0,0,1,0,28.944444444444443,1
no_value,975,0,4,ntpc,2,0,0,1,0,108.63636363636364,0
no_value,975,0,4,ptc,1,0,0,1,0,47.0,1
female,42786,9,4,tc,0,0,0,0,0,13.731958762886595,1
female,3525,0,4,ntpc,1,0,0,1,0,65.83333333333333,1
no_value,4425,0,4,ntpc,2,0,0,1,0,49.266666666666666,1
no_value,11903,3,4,tc,2,0,0,1,0,31.1864406779661,1
no_value,10992,1,4,ntpc,2,0,0,1,0,46.25454545454546,1
female,99231,10,4,tc,1,0,0,1,0,23.04335260115607,1
unspecified,10333,1,4,ntpc,2,0,0,1,0,22.375,1
no_value,4800,0,4,ntpc,1,0,0,1,0,54.285714285714285,0
no_value,975,1,4,ntpc,2,0,0,8,0,99.0625,0
no_value,3000,0,4,ntpc,2,0,0,1,0,72.0952380952381,1
no_value,450,0,4,ntpc,2,0,0,1,0,150.6,0
no_value,1050,0,4,ntpc,2,0,0,1,0,161.27272727272728,1
no_value,1725,0,4,ntpc,2,0,0,1,0,84.3157894736842,0
female,28894,8,4,hlc,1,0,0,1,0,47.93908629441624,1
no_value,4050,0,4,ntpc,2,0,0,1,0,50.5,1
no_value,4935,1,4,ntpc,2,0,0,1,0,58.03125,1
no_value,900,0,4,ntpc,2,0,0,1,0,246.66666666666663,1
no_value,1350,0,4,tp,0,0,0,0,0,37.45454545454545,1
no_value,1500,1,4,ntpc,2,0,0,1,0,107.0625,0
no_value,600,0,4,kh,0,0,0,0,0,18.0,1
no_value,44655,4,4,tp,0,0,0,0,0,63.91208791208791,1
no_value,1350,0,4,ntpc,1,0,0,0,0,126.0,1
male,11455,2,4,ntpc,2,0,0,1,0,101.95714285714286,1
no_value,3660,0,4,ntpc,2,0,0,1,0,129.09677419354838,1
no_value,1875,0,4,ntpc,2,0,0,1,0,86.85714285714286,0
unspecified,34215,13,4,chc,1,0,0,1,0,44.76233183856503,0
no_value,3600,1,4,ntpc,2,0,0,1,0,49.875,1
no_value,75,0,4,ntpc,2,0,0,1,0,432.25,0
no_value,17990,2,4,ntpc,2,0,0,1,0,85.74242424242425,1
no_value,13645,3,4,ntpc,2,0,0,1,0,39.77777777777778,1
no_value,5325,0,4,ntpc,2,0,0,1,0,61.22222222222222,1
female,33646,5,4,ylc,1,0,0,1,1,56.31313131313132,1
no_value,5190,0,4,ntpc,2,0,0,1,0,93.42857142857144,1
no_value,5325,0,4,ntpc,2,0,0,1,0,51.97560975609756,1
no_value,2850,0,4,ntpc,2,0,0,1,0,62.29166666666666,1
no_value,3225,1,4,ntpc,2,0,0,1,0,41.1578947368421,0
no_value,83,0,4,ntpc,2,0,0,1,0,153.4,0
no_value,41928,6,4,hlc,1,0,0,1,0,57.84357541899441,1
no_value,157,0,4,ntct,0,0,0,0,1,0.0,0
no_value,525,0,4,ntpc,2,0,0,1,0,311.2,1
no_value,3675,1,4,ntpc,0,0,0,0,0,25.43243243243243,0
no_value,3825,0,4,ntpc,1,0,0,0,0,89.5,1
female,48727,10,4,ml,0,0,2,0,1,19.907780979827088,1
female,16968,2,4,ntct,1,0,0,1,0,39.47524752475248,1
no_value,1902,0,4,ntpc,2,0,0,1,0,72.0,0
no_value,1425,0,4,ntpc,2,0,0,1,0,129.30769230769232,1
no_value,7050,1,4,ml,1,0,0,1,0,25.5,1
female,36613,3,4,tp,0,0,0,0,0,37.22162162162162,1
no_value,37148,1,4,tc,1,0,0,1,0,33.17218543046358,1
no_value,1725,0,4,ntpc,2,0,0,1,0,107.88888888888889,0
no_value,13980,1,4,ntpc,2,0,0,1,0,35.46835443037975,1
no_value,3750,1,4,ntpc,2,0,0,1,0,70.7,1
unspecified,31850,1,4,tc,2,0,0,1,0,34.194117647058825,1
no_value,4275,0,4,ntpc,1,0,0,0,0,82.53846153846153,1
no_value,11760,1,4,tp,0,0,0,0,0,49.53333333333333,1
no_value,2850,0,4,ntpc,2,0,0,1,0,49.6551724137931,0
no_value,1425,0,4,ntpc,1,0,0,0,0,89.33333333333333,0
no_value,3675,0,4,ntpc,2,0,0,1,0,89.16666666666667,1
no_value,14956,2,4,hlc,1,0,0,1,0,50.785714285714285,1
no_value,105955,21,4,ntpc,1,0,0,1,0,28.33402489626556,1
female,25474,4,4,ntct,1,0,0,1,0,28.87894736842105,1
male,16250,2,4,ntpc,1,0,0,0,0,38.59756097560975,1
no_value,37004,6,4,tc,2,0,0,2,0,34.020161290322584,1
no_value,2250,0,4,ptc,1,0,0,1,0,14.6,1
no_value,2775,0,4,ntpc,2,0,0,1,0,119.86666666666666,1
no_value,16537,4,4,ntpc,2,0,0,1,0,34.925619834710744,1
no_value,1125,0,4,ntpc,2,0,0,8,0,179.3,1
no_value,2325,0,4,ntpc,2,0,0,1,0,74.5,0
female,1125,0,4,tp,2,0,0,2,0,48.333333333333336,0
male,109788,8,5,ttct,1,0,0,1,0,31.84269662921348,1
male,2475,0,5,cy,1,0,0,0,0,5.5,1
female,113988,19,5,tp,1,0,0,1,0,48.50306748466258,1
unspecified,72070,20,5,ty,1,0,0,1,0,74.5406162464986,1
no_value,8565,0,5,ntpc,2,0,0,1,0,41.53030303030303,1
female,35955,4,5,ptc,2,0,0,2,0,65.12790697674419,1
female,224977,18,5,ttct,1,0,0,1,0,30.11948051948052,1
male,10835,1,5,tp,0,0,0,0,1,36.588235294117645,1
unspecified,116810,12,5,tp,1,0,0,1,0,25.55244755244756,1
male,73357,11,5,ty,1,0,0,1,0,27.786069651741293,1
female,132552,7,5,ntpc,1,0,0,3,0,57.18893129770992,1
no_value,20029,3,5,ylc,0,0,0,0,0,51.18,1
no_value,3963,0,5,tp,0,0,0,0,0,60.785714285714285,1
no_value,2714,0,5,tp,0,0,0,0,0,78.8,1
female,2475,0,5,kh,1,0,0,1,0,18.27272727272728,1
unspecified,52139,12,5,kh,1,0,0,1,1,45.87412587412587,1
no_value,2506,0,5,ntpc,2,0,0,1,0,81.11764705882354,1
female,26805,3,5,ntct,1,0,0,1,0,18.380487804878047,1
male,91159,14,5,kh,13,0,0,13,2,50.34451219512195,1
female,41235,8,5,ttct,1,0,0,1,0,23.83516483516484,1
no_value,155539,16,5,tp,0,0,0,0,0,66.5558867362146,1
female,12615,6,5,ttct,1,0,0,1,0,54.125,1
no_value,1425,0,5,tc,1,0,0,1,0,83.5,0
no_value,42577,4,5,ty,0,0,0,0,0,20.275229357798164,1
no_value,6810,1,5,ntpc,2,0,0,1,0,62.285714285714285,1
no_value,463,0,5,tp,0,0,0,0,0,0.0,0
female,36666,6,5,ttct,1,0,0,1,0,28.05263157894737,1
